,cod_transacao,cod_calendario,cod_operacoes,cod_produto,quantidade_produto,cod_cliente,cod_servico,quantidade_servico,data_criacao,data_alteracao
1156,048ecf8e,423,5,204,2,f27bb490,,,2026-07-15,2026-07-15
1157,3940d8d3,214,7,202,1,f399f8e1,,,2026-07-15,2026-07-15
1158,cf417193,493,6,201,4,58954ba4,,,2026-07-15,2026-07-15
1159,ccf9d9e4,57,3,203,5,ada44e5b,,,2026-07-15,2026-07-15
1160,a4f22ae8,75,6,203,2,1df1fe50,,,2026-07-15,2026-07-15
1161,4e3309d2,493,2,204,1,f6ab1ed5,,,2026-07-15,2026-07-15
1162,bd1d2837,597,6,202,1,4960cc67,,,2026-07-15,2026-07-15
1163,dd1ae0f1,522,7,204,4,89eec31c,,,2026-07-15,2026-07-15
1164,6baab097,622,3,202,3,d8edbef1,,,2026-07-15,2026-07-15
1165,9ba9c559,555,7,204,5,c05e9193,,,2026-07-15,2026-07-15
1166,347b6fff,670,2,202,4,c84a0390,,,2026-07-15,2026-07-15
1167,e73c2426,10,4,201,5,d2c89978,,,2026-07-15,2026-07-15
1168,f5b59bb9,434,4,205,4,3110a49a,,,2026-07-15,2026-07-15
1169,e3e28f0d,268,3,203,5,fc9cf0b8,,,2026-07-15,2026-07-15
1170,ecb98719,226,2,201,4,f0758699,,,2026-07-15,2026-07-15
1171,4a5ce282,575,4,203,2,ada44e5b,,,2026-07-15,2026-07-15
1172,ceeeb75b,567,6,201,3,c50cc14e,,,2026-07-15,2026-07-15
1173,5562d0f3,417,7,201,4,25b7eced,,,2026-07-15,2026-07-15
1174,6a3f6431,474,4,203,2,96379792,,,2026-07-15,2026-07-15
1175,150db021,113,4,204,2,70bfbcda,,,2026-07-15,2026-07-15
1176,06eebf02,727,1,203,1,5ae61d1c,,,2026-07-15,2026-07-15
1177,3c8a1020,212,1,203,3,6b3185b0,,,2026-07-15,2026-07-15
1178,a0c4f222,453,6,202,3,01974f0f,,,2026-07-15,2026-07-15
1179,c506ec11,131,7,202,2,5a5bf759,,,2026-07-15,2026-07-15
1180,eca4cbfc,96,6,203,3,4049e911,,,2026-07-15,2026-07-15
1181,bb1f396d,146,7,203,5,3cc541a7,,,2026-07-15,2026-07-15
1182,d8dccf04,94,3,203,2,8ad52b25,,,2026-07-15,2026-07-15
1183,4ae85d30,86,2,204,2,3973c30a,,,2026-07-15,2026-07-15
1184,6ed4cd22,59,3,202,1,2b2175cd,,,2026-07-15,2026-07-15
1185,7f94668e,28,2,204,3,9ac47356,,,2026-07-15,2026-07-15
1186,486ebb2f,696,7,201,5,72bc630e,,,2026-07-15,2026-07-15
1187,62367a1d,68,7,205,4,e5d0ffbb,,,2026-07-15,2026-07-15
1188,3e3b58da,483,7,203,2,3929633d,,,2026-07-15,2026-07-15
1189,3038366c,15,4,205,4,3110a49a,,,2026-07-15,2026-07-15
1190,48033040,541,4,203,4,2df8b6f4,,,2026-07-15,2026-07-15
1191,ff821a96,149,3,202,3,4ce20b01,,,2026-07-15,2026-07-15
1192,0344052e,480,2,202,5,68f3c4e5,,,2026-07-15,2026-07-15
1193,baf2528c,583,2,204,5,df28e3f0,,,2026-07-15,2026-07-15
1194,7eab974a,78,5,205,1,e52f5ed8,,,2026-07-15,2026-07-15
1195,c7cb0d54,406,5,201,2,37354f22,,,2026-07-15,2026-07-15
1196,91ffb746,517,1,201,3,ff142568,,,2026-07-15,2026-07-15
1197,542f23e6,155,3,201,3,7bc42b05,,,2026-07-15,2026-07-15
1198,6ed15ea5,284,5,201,1,6e76c557,,,2026-07-15,2026-07-15
1199,d3375eaa,473,4,202,2,f033669c,,,2026-07-15,2026-07-15
1200,3d8359e5,525,4,201,3,3184736b,,,2026-07-15,2026-07-15
1201,798fb340,205,7,202,5,6568690c,,,2026-07-15,2026-07-15
1202,a03bb094,643,6,202,2,4ce20b01,,,2026-07-15,2026-07-15
1203,d6dcd7e0,598,2,203,4,ac535caa,,,2026-07-15,2026-07-15
1204,43e7f8e0,384,5,203,2,f248f0c6,,,2026-07-15,2026-07-15
1205,717d4fcf,540,5,202,2,ddaa1bf9,,,2026-07-15,2026-07-15
1206,89d54a1f,86,3,204,2,6f2a321a,,,2026-07-15,2026-07-15
1207,be775d7a,485,7,202,4,c88f1b8d,,,2026-07-15,2026-07-15
1208,dbdca8fa,300,7,204,2,5a5bf759,,,2026-07-15,2026-07-15
1209,eda44c32,698,2,201,5,a93aa731,,,2026-07-15,2026-07-15
1210,ff372957,404,1,201,5,14a4c03c,,,2026-07-15,2026-07-15
1211,4b003507,165,6,204,2,3f26afe9,,,2026-07-15,2026-07-15
1212,1cb398e1,652,1,205,3,346c1416,,,2026-07-15,2026-07-15
1213,28a7fd6e,595,4,205,2,6f28469e,,,2026-07-15,2026-07-15
1214,49833a20,123,6,202,3,c88f1b8d,,,2026-07-15,2026-07-15
1215,65035c94,259,2,204,4,d8a2bbd7,,,2026-07-15,2026-07-15
1216,ea67ffad,606,4,205,3,41c72cdb,,,2026-07-15,2026-07-15
1217,08e93715,717,5,204,1,fc9cf0b8,,,2026-07-15,2026-07-15
1218,a8345fba,168,7,203,1,6780333b,,,2026-07-15,2026-07-15
1219,c2d81a39,660,6,202,1,e0e8c2a1,,,2026-07-15,2026-07-15
1220,1be21893,332,4,205,3,ed90a296,,,2026-07-15,2026-07-15
1221,3074339e,645,1,204,4,e75bb09b,,,2026-07-15,2026-07-15
1222,25e591b6,165,4,205,4,bde42cc1,,,2026-07-15,2026-07-15
1223,867d697f,365,7,201,1,b7effad0,,,2026-07-15,2026-07-15
1224,8c10de99,725,5,202,4,822c1444,,,2026-07-15,2026-07-15
1225,3c6259ff,637,1,205,3,f971e386,,,2026-07-15,2026-07-15
1226,0a3975f7,487,1,204,3,cb8ec133,,,2026-07-15,2026-07-15
1227,b1351557,389,6,202,2,482ffe65,,,2026-07-15,2026-07-15
1228,7f745a51,432,1,203,2,0fbfd231,,,2026-07-15,2026-07-15
1229,76373b65,173,1,202,5,7fddfb89,,,2026-07-15,2026-07-15
1230,5f7050e1,630,6,205,2,f2fc7978,,,2026-07-15,2026-07-15
1231,0fd40469,132,1,205,3,895b017c,,,2026-07-15,2026-07-15
1232,b4db5167,571,2,205,5,5dff7cb7,,,2026-07-15,2026-07-15
1233,6481029e,108,6,202,5,442d941c,,,2026-07-15,2026-07-15
1234,af87253c,30,2,201,4,5a5bf759,,,2026-07-15,2026-07-15
1235,ec2de115,162,7,202,3,7643c1ee,,,2026-07-15,2026-07-15
1236,0d0d5542,561,1,205,1,1242762d,,,2026-07-15,2026-07-15
1237,c6376b82,612,4,204,3,bd47b713,,,2026-07-15,2026-07-15
1238,30ea0cf2,396,4,201,4,3110a49a,,,2026-07-15,2026-07-15
1239,3d3982e5,488,1,201,3,ede49010,,,2026-07-15,2026-07-15
1240,b3355946,103,2,202,2,6601ea7f,,,2026-07-15,2026-07-15
1241,f5135905,524,2,203,5,45592551,,,2026-07-15,2026-07-15
1242,2cbceba1,242,3,203,4,434c2454,,,2026-07-15,2026-07-15
1243,b3001477,219,5,202,2,c7ead2cc,,,2026-07-15,2026-07-15
1244,7ce92991,532,2,203,5,e5d0ffbb,,,2026-07-15,2026-07-15
1245,8242f9ad,258,2,203,5,719fa89e,,,2026-07-15,2026-07-15
1246,709da44c,722,1,202,1,4960cc67,,,2026-07-15,2026-07-15
1247,e2d42682,580,1,205,1,5ae61d1c,,,2026-07-15,2026-07-15
1248,04283d22,272,5,202,5,2dcdeda3,,,2026-07-15,2026-07-15
1249,612ce6d0,18,5,203,1,e52f5ed8,,,2026-07-15,2026-07-15
1250,cabf40fd,390,7,201,5,8125c6f0,,,2026-07-15,2026-07-15
1251,aa4fe2e2,449,4,205,4,df92d410,,,2026-07-15,2026-07-15
1252,879fc87b,327,6,204,4,aece207c,,,2026-07-15,2026-07-15
1253,7c609ecd,86,6,201,2,8d3cc46f,,,2026-07-15,2026-07-15
1254,2821f688,713,5,202,1,eb3c1fb7,,,2026-07-15,2026-07-15
1255,67fc4ee7,665,5,205,5,d9c08140,,,2026-07-15,2026-07-15
1256,6f5c7682,260,4,203,5,827ac471,,,2026-07-15,2026-07-15
1257,1a4e6b02,315,1,205,4,68f3c4e5,,,2026-07-15,2026-07-15
1258,55985b4a,83,3,203,1,7fddfb89,,,2026-07-15,2026-07-15
1259,fbeb2822,640,7,203,1,f27a730c,,,2026-07-15,2026-07-15
1260,ece9925e,341,4,201,3,ac535caa,,,2026-07-15,2026-07-15
1261,6d405567,332,3,202,4,346c1416,,,2026-07-15,2026-07-15
1262,7db40d2c,449,2,205,3,4ce20b01,,,2026-07-15,2026-07-15
1263,397f33e3,203,6,204,2,3cc541a7,,,2026-07-15,2026-07-15
1264,2a81f1f4,163,6,203,1,66299238,,,2026-07-15,2026-07-15
1265,91a68d6a,335,6,205,5,35f98e98,,,2026-07-15,2026-07-15
1266,b7a10141,80,7,203,2,dd3198d1,,,2026-07-15,2026-07-15
1267,83ddefb6,704,4,205,3,7f1bca00,,,2026-07-15,2026-07-15
1268,3cbc3421,706,4,205,1,f248f0c6,,,2026-07-15,2026-07-15
1269,031bab01,375,3,202,5,3a1572cc,,,2026-07-15,2026-07-15
1270,306f3006,505,6,204,3,fb5ef791,,,2026-07-15,2026-07-15
1271,1a9e9daa,273,6,204,1,57221ec9,,,2026-07-15,2026-07-15
1272,7c0c1367,706,6,201,5,2a9b3aaa,,,2026-07-15,2026-07-15
1273,66758954,98,6,202,4,cd901af9,,,2026-07-15,2026-07-15
1274,b5c09015,713,5,202,3,72bc630e,,,2026-07-15,2026-07-15
1275,ce829edf,35,7,204,1,fdb588e8,,,2026-07-15,2026-07-15
1276,762133d0,642,4,204,4,60ce4ade,,,2026-07-15,2026-07-15
1277,f0d03e6a,49,2,201,5,f971e386,,,2026-07-15,2026-07-15
1278,740832c5,335,4,201,5,63baf574,,,2026-07-15,2026-07-15
1279,7422972d,239,5,202,2,082d21de,,,2026-07-15,2026-07-15
1280,1d4dba56,658,2,204,3,d9c08140,,,2026-07-15,2026-07-15
1281,62ba3928,709,3,203,2,346c1416,,,2026-07-15,2026-07-15
1282,9b86307c,104,4,201,5,434c2454,,,2026-07-15,2026-07-15
1283,14f97bc7,294,5,203,2,42d0014c,,,2026-07-15,2026-07-15
1284,f901c98d,174,3,205,5,86613e2d,,,2026-07-15,2026-07-15
1285,b384833b,661,6,203,2,5482a297,,,2026-07-15,2026-07-15
1286,44111d25,268,2,202,5,e03caed0,,,2026-07-15,2026-07-15
1287,36d1bebe,83,6,202,3,5a53b8e9,,,2026-07-15,2026-07-15
1288,10b49d84,451,2,203,1,4392286c,,,2026-07-15,2026-07-15
1289,5f17daea,490,7,202,1,e03caed0,,,2026-07-15,2026-07-15
1290,dfea7272,574,1,205,4,487a1dd7,,,2026-07-15,2026-07-15
1291,c37fc254,6,3,203,5,b716556b,,,2026-07-15,2026-07-15
1292,a869ae08,162,6,203,3,b03540b1,,,2026-07-15,2026-07-15
1293,61003459,375,2,204,3,d8a2bbd7,,,2026-07-15,2026-07-15
1294,ea6d5531,556,7,201,5,11f3df17,,,2026-07-15,2026-07-15
1295,7b5eab29,34,7,205,3,a93aa731,,,2026-07-15,2026-07-15
1296,313de927,569,1,204,1,6b71e7b7,,,2026-07-15,2026-07-15
1297,9b3da0b8,652,7,204,4,021c675d,,,2026-07-15,2026-07-15
1298,d0ca60be,616,5,205,4,5ae61d1c,,,2026-07-15,2026-07-15
1299,4b9853ed,394,6,204,3,0b6ae467,,,2026-07-15,2026-07-15
1300,b7d2edee,143,4,201,5,f27a730c,,,2026-07-15,2026-07-15
1301,17cbcaf0,548,6,204,3,72bc630e,,,2026-07-15,2026-07-15
1302,418f13a4,393,3,205,1,dd3198d1,,,2026-07-15,2026-07-15
1303,933a1598,553,2,204,2,2df31d11,,,2026-07-15,2026-07-15
1304,c6384636,123,4,203,3,3184736b,,,2026-07-15,2026-07-15
1305,673304f8,33,1,201,4,e6d45de3,,,2026-07-15,2026-07-15
1306,4c492d2f,411,6,202,5,0cfefde4,,,2026-07-15,2026-07-15
1307,9663b2e1,308,7,204,1,69956359,,,2026-07-15,2026-07-15
1308,bcbbae63,28,4,202,1,b755ebae,,,2026-07-15,2026-07-15
1309,abc4b438,102,1,202,3,ed4939ed,,,2026-07-15,2026-07-15
1310,61e932ea,478,4,203,5,ae76cc5c,,,2026-07-15,2026-07-15
1311,d0b1d89a,414,7,205,4,4ba49536,,,2026-07-15,2026-07-15
1312,9fbcd9fc,581,1,202,5,dfe6e1ff,,,2026-07-15,2026-07-15
1313,5e4dfb44,542,7,203,1,dd3198d1,,,2026-07-15,2026-07-15
1314,aa55dbe2,551,6,201,5,fdb588e8,,,2026-07-15,2026-07-15
1315,2b99ce71,185,4,202,1,3e66160b,,,2026-07-15,2026-07-15
1316,c9dbb419,289,1,204,3,19a61dd4,,,2026-07-15,2026-07-15
1317,d2bda002,433,3,203,1,3929633d,,,2026-07-15,2026-07-15
1318,4b425677,163,2,201,3,ef5f41ce,,,2026-07-15,2026-07-15
1319,edede06b,481,2,205,5,0b454108,,,2026-07-15,2026-07-15
1320,60a85591,399,1,203,2,6601ea7f,,,2026-07-15,2026-07-15
1321,56b62d3c,700,1,204,5,d2599bb6,,,2026-07-15,2026-07-15
1322,047dc428,181,7,204,2,944084a9,,,2026-07-15,2026-07-15
1323,6894113a,13,3,201,1,fa578b09,,,2026-07-15,2026-07-15
1324,23516920,284,2,201,4,32029984,,,2026-07-15,2026-07-15
1325,f468b9d6,323,6,203,3,ed90a296,,,2026-07-15,2026-07-15
1326,248095bd,664,7,203,2,6780333b,,,2026-07-15,2026-07-15
1327,34a5ef00,589,4,204,1,4960cc67,,,2026-07-15,2026-07-15
1328,9e591809,678,5,201,1,8b319808,,,2026-07-15,2026-07-15
1329,a9e98922,68,3,203,3,943eab83,,,2026-07-15,2026-07-15
1330,46d7510d,47,1,205,1,1f937553,,,2026-07-15,2026-07-15
1331,76af9fa5,79,3,204,4,2d45f6bd,,,2026-07-15,2026-07-15
1332,d9e4838e,24,6,203,2,6a0cd270,,,2026-07-15,2026-07-15
1333,7085101d,288,4,205,5,d8edbef1,,,2026-07-15,2026-07-15
1334,a2a3aacb,651,3,203,1,01974f0f,,,2026-07-15,2026-07-15
1335,7dc526ff,431,5,201,4,3a0f258a,,,2026-07-15,2026-07-15
1336,3da80cab,722,3,202,1,548dc0b3,,,2026-07-15,2026-07-15
1337,ee7e2410,166,4,201,2,4d5e252e,,,2026-07-15,2026-07-15
1338,53e8adc0,45,6,204,2,e224a8c6,,,2026-07-15,2026-07-15
1339,fd6a0f2c,481,4,205,5,c05e9193,,,2026-07-15,2026-07-15
1340,7933963c,150,6,203,5,7e22a2b5,,,2026-07-15,2026-07-15
1341,03aa5131,642,7,203,1,f7817da3,,,2026-07-15,2026-07-15
1342,aef940e9,345,4,204,5,8b414a94,,,2026-07-15,2026-07-15
1343,615aa11e,666,3,202,4,efc887b8,,,2026-07-15,2026-07-15
1344,d529a846,474,3,203,5,6f2a321a,,,2026-07-15,2026-07-15
1345,77ff3c23,517,1,205,4,2b2175cd,,,2026-07-15,2026-07-15
1346,4db64077,86,6,205,2,a5d658b7,,,2026-07-15,2026-07-15
1347,be51904d,719,3,204,3,0fbb521a,,,2026-07-15,2026-07-15
1348,80427399,23,6,203,2,1f937553,,,2026-07-15,2026-07-15
1349,7fc51358,41,1,203,1,d9c08140,,,2026-07-15,2026-07-15
1350,3a25f1a4,538,2,205,4,37166503,,,2026-07-15,2026-07-15
1351,0141a215,696,6,204,4,f248f0c6,,,2026-07-15,2026-07-15
1352,1dd5a957,462,2,201,5,70bfbcda,,,2026-07-15,2026-07-15
1353,eeac0cea,472,4,201,4,fa853203,,,2026-07-15,2026-07-15
1354,1c74e71b,162,3,202,1,6ef9ace3,,,2026-07-15,2026-07-15
1355,41c1de8c,607,3,205,4,41087c74,,,2026-07-15,2026-07-15
1356,257f2791,698,6,204,5,5a5bf759,,,2026-07-15,2026-07-15
1357,e2c09a5c,415,1,202,2,465c1c13,,,2026-07-15,2026-07-15
1358,1ea9febe,376,4,202,5,ec5b641f,,,2026-07-15,2026-07-15
1359,c683a6f5,573,3,201,5,6568690c,,,2026-07-15,2026-07-15
1360,cbed556b,417,5,203,3,ac535caa,,,2026-07-15,2026-07-15
1361,df837263,108,1,201,1,35acd685,,,2026-07-15,2026-07-15
1362,2254fa68,465,4,201,4,e5d0ffbb,,,2026-07-15,2026-07-15
1363,e867e045,376,5,201,2,32029984,,,2026-07-15,2026-07-15
1364,347d68d5,354,1,203,5,ccde9baa,,,2026-07-15,2026-07-15
1365,b3f60f2d,70,3,201,5,195b4c1c,,,2026-07-15,2026-07-15
1366,c059e4ff,297,7,205,4,ae0deda5,,,2026-07-15,2026-07-15
1367,b2c8c59b,570,4,202,3,8b319808,,,2026-07-15,2026-07-15
1368,3f6b02fb,277,5,204,3,f0758699,,,2026-07-15,2026-07-15
1369,b7801a68,217,5,205,3,68f3c4e5,,,2026-07-15,2026-07-15
1370,da4c6e29,326,1,201,3,0fbb521a,,,2026-07-15,2026-07-15
1371,71c245cf,165,3,203,3,1dc2bf91,,,2026-07-15,2026-07-15
1372,db89895e,316,6,202,5,f18b66c1,,,2026-07-15,2026-07-15
1373,25e0b066,241,5,205,1,3973c30a,,,2026-07-15,2026-07-15
1374,9c04f121,513,1,204,1,3a1572cc,,,2026-07-15,2026-07-15
1375,09816a4b,502,1,203,4,a8a7db6d,,,2026-07-15,2026-07-15
1376,012deddf,599,6,202,2,d8edbef1,,,2026-07-15,2026-07-15
1377,1cd8195d,384,7,202,5,195b4c1c,,,2026-07-15,2026-07-15
1378,e69d4462,171,3,205,3,dd88df46,,,2026-07-15,2026-07-15
1379,02d4ec15,702,7,205,4,289b72c4,,,2026-07-15,2026-07-15
1380,f4d3f52f,395,1,201,2,6780333b,,,2026-07-15,2026-07-15
1381,dfda8d69,419,1,205,2,195b4c1c,,,2026-07-15,2026-07-15
1382,7f77d1e0,252,1,203,1,531113e4,,,2026-07-15,2026-07-15
1383,ff73166b,690,7,203,5,f248f0c6,,,2026-07-15,2026-07-15
1384,81384128,540,3,205,2,a5d658b7,,,2026-07-15,2026-07-15
1385,885509b1,222,6,203,5,7f1bca00,,,2026-07-15,2026-07-15
1386,4e9806b0,477,3,204,3,827ac471,,,2026-07-15,2026-07-15
1387,57ff583c,672,6,204,1,3184736b,,,2026-07-15,2026-07-15
1388,9be14e66,647,6,203,2,4049e911,,,2026-07-15,2026-07-15
1389,53f361fb,334,3,201,1,4c309170,,,2026-07-15,2026-07-15
1390,7d1883a4,515,1,204,3,a4e3426c,,,2026-07-15,2026-07-15
1391,2ea12a09,670,6,205,1,1e59121b,,,2026-07-15,2026-07-15
1392,be4f452e,544,1,202,5,3e66160b,,,2026-07-15,2026-07-15
1393,11f5ce15,162,2,203,3,082d21de,,,2026-07-15,2026-07-15
1394,50b19644,297,5,201,5,a0d8ebba,,,2026-07-15,2026-07-15
1395,c49981ff,446,6,204,5,3d6a9dc8,,,2026-07-15,2026-07-15
1396,67b27294,523,2,204,3,b51ae2f1,,,2026-07-15,2026-07-15
1397,d31a4843,471,3,201,5,f7817da3,,,2026-07-15,2026-07-15
1398,857ceee7,673,5,203,1,346c1416,,,2026-07-15,2026-07-15
1399,30744da6,411,3,204,5,69b06aa6,,,2026-07-15,2026-07-15
1400,adbba069,230,4,201,1,3a0f258a,,,2026-07-15,2026-07-15
1401,d9ceb99e,225,6,204,2,c3a6c571,,,2026-07-15,2026-07-15
1402,6bd0f7bd,699,2,203,3,bb9d2955,,,2026-07-15,2026-07-15
1403,e761e301,560,5,205,4,8993064a,,,2026-07-15,2026-07-15
1404,9adfd640,536,3,203,1,531113e4,,,2026-07-15,2026-07-15
1405,76563881,69,2,201,5,61fab6f7,,,2026-07-15,2026-07-15
1406,388dc897,516,5,205,3,6958bb49,,,2026-07-15,2026-07-15
1407,dd01b886,214,1,202,1,f169683e,,,2026-07-15,2026-07-15
1408,8b542a91,396,5,202,1,bed1ac6c,,,2026-07-15,2026-07-15
1409,006cbd4c,247,4,202,3,195b4c1c,,,2026-07-15,2026-07-15
1410,8860ee85,615,5,205,2,4363b8d6,,,2026-07-15,2026-07-15
1411,f8a1dea2,629,3,201,3,50641c23,,,2026-07-15,2026-07-15
1412,7a4b308d,29,2,203,2,f971e386,,,2026-07-15,2026-07-15
1413,d75f20ef,133,3,204,3,315f550b,,,2026-07-15,2026-07-15
1414,b59c3849,427,4,204,2,3fc80484,,,2026-07-15,2026-07-15
1415,06fd2bb0,36,5,201,4,7a5bc5c2,,,2026-07-15,2026-07-15
1416,936a796a,253,2,201,3,a040e169,,,2026-07-15,2026-07-15
1417,8416aec6,657,3,203,3,c578c38f,,,2026-07-15,2026-07-15
1418,f7fe1b90,156,2,205,2,91c9bcd7,,,2026-07-15,2026-07-15
1419,5502b9cb,417,6,202,2,56205f69,,,2026-07-15,2026-07-15
1420,947b3c31,126,6,203,1,fa578b09,,,2026-07-15,2026-07-15
1421,393513c0,151,3,201,2,ee98f97e,,,2026-07-15,2026-07-15
1422,05bccaa2,407,1,203,3,718406a2,,,2026-07-15,2026-07-15
1423,251bf54a,718,7,201,1,bde42cc1,,,2026-07-15,2026-07-15
1424,a8df167d,509,4,204,4,367ca016,,,2026-07-15,2026-07-15
1425,8185ca43,621,2,204,5,6f2a321a,,,2026-07-15,2026-07-15
1426,526e0138,291,3,201,3,b3125078,,,2026-07-15,2026-07-15
1427,c7afe457,561,4,203,3,8ad52b25,,,2026-07-15,2026-07-15
1428,8759023f,110,2,205,4,895b017c,,,2026-07-15,2026-07-15
1429,853fb9c3,719,1,202,5,19a61dd4,,,2026-07-15,2026-07-15
1430,e530dd36,683,7,201,2,ae18638f,,,2026-07-15,2026-07-15
1431,68b7c5f0,339,3,202,5,4bc76ae2,,,2026-07-15,2026-07-15
1432,c2eb6ce7,141,7,202,1,944084a9,,,2026-07-15,2026-07-15
1433,c0e1f3a3,207,4,205,3,ba285e29,,,2026-07-15,2026-07-15
1434,4867cf4c,119,2,203,1,0fbb521a,,,2026-07-15,2026-07-15
1435,ba568f95,167,5,203,4,2dcdeda3,,,2026-07-15,2026-07-15
1436,1d83a3bc,639,5,201,2,a008a294,,,2026-07-15,2026-07-15
1437,4279f1d5,128,5,201,2,719fa89e,,,2026-07-15,2026-07-15
1438,1cd9d1b7,521,1,204,1,aaa7dca8,,,2026-07-15,2026-07-15
1439,f5c78fbb,302,7,202,4,943eab83,,,2026-07-15,2026-07-15
1440,9695dd7b,583,4,205,4,0fbb521a,,,2026-07-15,2026-07-15
1441,19cfcfab,549,4,205,1,b68bef7e,,,2026-07-15,2026-07-15
1442,6c763cb0,565,1,204,2,1b14dcc9,,,2026-07-15,2026-07-15
1443,c2ce0b6a,62,7,201,3,ac2c30bf,,,2026-07-15,2026-07-15
1444,de16274c,590,1,201,1,082d21de,,,2026-07-15,2026-07-15
1445,76485ca0,283,2,203,1,87830e43,,,2026-07-15,2026-07-15
1446,8ab6677e,366,4,204,4,465c1c13,,,2026-07-15,2026-07-15
1447,8845c60e,155,2,202,1,b03540b1,,,2026-07-15,2026-07-15
1448,3bd249ba,404,5,205,5,641c61ac,,,2026-07-15,2026-07-15
1449,56b420bb,508,5,203,5,e0d2a5f3,,,2026-07-15,2026-07-15
1450,68b52465,656,5,202,1,d8edbef1,,,2026-07-15,2026-07-15
1451,700e80cd,22,5,202,5,72b21457,,,2026-07-15,2026-07-15
1452,a862f65e,52,3,203,2,b4ca029a,,,2026-07-15,2026-07-15
1453,fc33f70e,609,1,204,5,6f2a321a,,,2026-07-15,2026-07-15
1454,4efdf6b0,594,6,202,2,315f550b,,,2026-07-15,2026-07-15
1455,a635bebe,647,1,202,1,a71b0343,,,2026-07-15,2026-07-15
1456,65439aad,371,5,201,2,c4e558ad,,,2026-07-15,2026-07-15
1457,fc1874d9,498,5,205,5,d88f6a7f,,,2026-07-15,2026-07-15
1458,5150b164,526,2,205,2,dfe6e1ff,,,2026-07-15,2026-07-15
1459,d941d52f,316,7,203,3,e52f5ed8,,,2026-07-15,2026-07-15
1460,8647fab0,240,4,205,5,b115a948,,,2026-07-15,2026-07-15
1461,e7767200,190,4,205,2,50641c23,,,2026-07-15,2026-07-15
1462,b85334c6,477,5,205,2,cc9f65a9,,,2026-07-15,2026-07-15
1463,854af192,522,3,204,1,a040e169,,,2026-07-15,2026-07-15
1464,01402a8b,321,6,205,5,b755ebae,,,2026-07-15,2026-07-15
1465,5a7cbcd5,659,3,201,1,d2599bb6,,,2026-07-15,2026-07-15
1466,97821bc0,316,1,203,1,4907af8c,,,2026-07-15,2026-07-15
1467,cb302a04,354,1,201,1,9dd48364,,,2026-07-15,2026-07-15
1468,278232f5,209,1,205,4,c84a0390,,,2026-07-15,2026-07-15
1469,d6fe1ed2,519,6,205,2,e9238f3f,,,2026-07-15,2026-07-15
1470,b603aeb3,69,4,202,2,99fed753,,,2026-07-15,2026-07-15
1471,46fbe8af,243,4,201,1,ddaa1bf9,,,2026-07-15,2026-07-15
1472,c19c1170,116,4,201,1,750687ab,,,2026-07-15,2026-07-15
1473,b19bc6ce,618,5,202,4,bd5892a8,,,2026-07-15,2026-07-15
1474,df162289,264,2,201,5,482ffe65,,,2026-07-15,2026-07-15
1475,5978cd23,496,3,202,3,c1b30594,,,2026-07-15,2026-07-15
1476,cb5a285f,340,4,204,3,de084e17,,,2026-07-15,2026-07-15
1477,eb254f6f,206,4,204,5,827ac471,,,2026-07-15,2026-07-15
1478,6ccc491d,73,2,205,3,dd88df46,,,2026-07-15,2026-07-15
1479,db4b07b1,333,5,205,3,f399f8e1,,,2026-07-15,2026-07-15
1480,52ec9cef,384,4,203,5,f971e386,,,2026-07-15,2026-07-15
1481,5ecd7a3d,491,1,204,4,a0d8ebba,,,2026-07-15,2026-07-15
1482,7ea9e26f,122,4,201,3,e52f5ed8,,,2026-07-15,2026-07-15
1483,d8da2046,176,4,202,5,aefc1727,,,2026-07-15,2026-07-15
1484,425244bf,675,4,205,5,dfe6e1ff,,,2026-07-15,2026-07-15
1485,98c14648,220,3,201,2,f0924da4,,,2026-07-15,2026-07-15
1486,810fcad3,470,1,204,3,0fbb521a,,,2026-07-15,2026-07-15
1487,d5ba4add,96,3,201,4,dfcfee6c,,,2026-07-15,2026-07-15
1488,6476995b,264,7,202,3,aaa7dca8,,,2026-07-15,2026-07-15
1489,884fc6bf,518,2,203,5,3832abbc,,,2026-07-15,2026-07-15
1490,674c5508,272,7,205,3,25faaa82,,,2026-07-15,2026-07-15
1491,e23d8720,340,1,202,4,1aaa9d3a,,,2026-07-15,2026-07-15
1492,adc047fa,670,1,204,2,369a8438,,,2026-07-15,2026-07-15
1493,e3f34f5b,689,4,205,5,6f28469e,,,2026-07-15,2026-07-15
1494,0b6fe789,448,5,201,2,cee867e3,,,2026-07-15,2026-07-15
1495,ca8c612d,446,4,203,2,e1e17a72,,,2026-07-15,2026-07-15
1496,eb772fb5,694,6,204,5,7f1bca00,,,2026-07-15,2026-07-15
1497,2087e146,238,5,203,3,b716556b,,,2026-07-15,2026-07-15
1498,0075060b,260,3,204,3,944084a9,,,2026-07-15,2026-07-15
1499,3a78573f,219,2,202,5,b427b66b,,,2026-07-15,2026-07-15
1500,b81044b7,157,4,203,5,62bfa0d9,,,2026-07-15,2026-07-15
1501,75934265,167,3,201,3,35f98e98,,,2026-07-15,2026-07-15
1502,1d865ce9,244,1,202,2,1a601f48,,,2026-07-15,2026-07-15
1503,16aeb050,21,1,202,5,b716556b,,,2026-07-15,2026-07-15
1504,9e7d2bca,95,1,201,4,3832abbc,,,2026-07-15,2026-07-15
